date_time,temp,CO2_scaled,CO2_av,CO2_med,Moving,Modelled
1:06:49 AM,236,4562.15637254902,4507,4507,4562.15637254902,4413.25843880016
1:06:52 AM,237,4859.80637254902,4537,4537,4859.80637254902,4275.78975240334
1:06:55 AM,238,5165.58887254902,4557,4557,5165.58887254902,4204.41598727139
1:06:58 AM,239,5467.21387254902,4533.66666666667,4534,5467.21387254902,4256.57749825999
1:07:01 AM,240,5710.93887254902,4511,4511,5710.93887254902,4473.47362429551
1:07:04 AM,241,5951.88887254902,4500.5,4500.5,5951.88887254902,4831.33964058736
1:07:07 AM,242,6177.51387254902,5121.4,4499,6177.51387254902,5290.16980641565
1:07:10 AM,243,6396.43887254902,5062.79411764706,4996.5,6396.43887254902,5809.95838106054
1:07:13 AM,244,6609.83887254902,5723.75,4935,6609.83887254902,6350.69962380214
1:07:16 AM,245,6822.76387254902,7469.66666666667,7689,6822.76387254902,6877.02143775471
1:07:19 AM,246,7042.96387254902,7912.5,8131.5,7042.96387254902,7372.0863013692
1:07:22 AM,247,7268.44720588235,8507,8507,7268.44720588235,7823.69033693062
1:07:25 AM,249,7497.80920588235,8614,8614,7497.80920588235,8547.70041303445
1:07:28 AM,250,7714.67587254902,8691,8691,7714.67587254902,8795.69869814696
1:07:31 AM,251,7944.72587254902,8736,8736,7944.72587254902,8954.87939229399
1:07:34 AM,252,8207.15087254902,8751,8751,8207.15087254902,9030.33235749751
1:07:37 AM,253,8478.80587254902,8729.5,8729.5,8478.80587254902,9030.60620372689
1:07:40 AM,254,8864.93616666667,8667.5,8667.5,8864.93616666667,8964.24954095148
1:07:43 AM,255,9198.18755555556,8624,8624,9198.18755555556,8839.81097914067
1:07:46 AM,256,9488.35422222222,8699,8704,9488.35422222222,8674.25979744569
1:07:49 AM,257,9850.91493650794,8911,8911,9850.91493650794,8518.24795174539
1:07:52 AM,258,10152.4649365079,9046.66666666667,9114,10152.4649365079,8430.84806710048
1:07:55 AM,259,10432.1149365079,9144.24,8891,10432.1149365079,8471.13276857168
1:07:58 AM,260,10721.1649365079,8871,8844,10721.1649365079,8698.17468121969
1:08:01 AM,262,11006.8649365079,9112,9112,11006.8649365079,9783.20754065962
1:08:04 AM,263,11294.3399365079,9749,9739,11294.3399365079,10531.6257255825
1:08:07 AM,264,11589.5149365079,10554.5,10554.5,11589.5149365079,11330.4621477587
1:08:10 AM,265,11898.0149365079,12785.4,11599,11898.0149365079,12114.579607527
1:08:13 AM,266,12224.1649365079,12388.7777777778,12165,12224.1649365079,12818.8409052259
1:08:16 AM,267,12560.7649365079,13273,13055,12560.7649365079,13391.6927305808
1:08:19 AM,268,12907.5349365079,15163.7142857143,15211,12907.5349365079,13835.9173308642
1:08:22 AM,269,13266.8466031746,14538,14538,13266.8466031746,14167.880842735
1:08:25 AM,270,13610.3783531746,14207,14207,13610.3783531746,14403.9494028523
1:08:28 AM,273,13994.4083531746,14472,14472,13994.4083531746,14700.4467392752
1:08:31 AM,274,14381.9583531746,14450,14450,14381.9583531746,14718.2280908376
1:08:34 AM,275,14767.9583531746,14500.5,14500.5,14767.9583531746,14731.7325651474
1:08:37 AM,276,15135.6833531746,14633,14633,15135.6833531746,14767.1136900692
1:08:40 AM,277,15415.6133531746,14837.5,14837.5,15415.6133531746,14850.5249934673
1:08:43 AM,278,15739.3744642857,15147,15147,15739.3744642857,15008.1200032061
1:08:46 AM,279,16051.9994642857,15431,15431,16051.9994642857,15257.1467204589
1:08:49 AM,280,16304.41375,15846.4,15696,16304.41375,15579.2310396334
1:08:52 AM,281,16604.81375,16232.9,16187,16604.81375,15947.0933284461
1:08:55 AM,282,16930.41375,16014.875,15779.5,16930.41375,16333.4539546135
1:08:58 AM,283,17291.1804166667,16551.6,16500,17291.1804166667,16711.0332858521
1:09:01 AM,284,17601.2673731884,16863,16863,17601.2673731884,17060.2433159691
1:09:04 AM,285,17928.7173731884,17469,17469,17928.7173731884,17392.262543134
1:09:07 AM,286,18312.1173731884,17909,17909,18312.1173731884,17725.9610916071
1:09:10 AM,288,18678.4923731884,18384,18384,18678.4923731884,18473.8766495186
1:09:13 AM,289,19024.3423731884,18864,18864,19024.3423731884,18925.8339074774
1:09:16 AM,290,19352.9673731884,19525.5,19525.5,19352.9673731884,19443.5557874315
1:09:19 AM,291,19662.5473731884,20212,20212,19662.5473731884,19988.9364318727
1:09:22 AM,292,19956.9523731884,20546,20546,19956.9523731884,20512.4747869391
1:09:25 AM,293,20280.9211231884,20719,20739,20280.9211231884,20964.6697987688
1:09:28 AM,294,20664.1786231884,21687.3333333333,21663.5,20664.1786231884,21296.0204134999
1:09:31 AM,295,21034.3286231884,20651.7391304348,20141,21034.3286231884,21472.6362335788
1:09:34 AM,296,21401.0369565217,21049.5,21049.5,21401.0369565217,21523.0694866846
1:09:37 AM,297,21754.4369565217,22301,22301,21754.4369565217,21491.4830568045
